PC1,PC2,Cluster
-0.4848049917458117,-0.7750726035692546,2
0.14803165355346892,1.601261990959947,0
-1.3239072812326944,-1.1176840608504266,2
-1.3237033425575189,0.8982849004287815,0
-1.0214350032588444,-0.5225334289625656,2
-1.0822195253419316,-1.5886142704387,1
0.7410821879081644,-1.0277577545610994,2
1.6149156612999767,-1.5728222189902985,2
0.080248413654977,0.22716139721295817,2
0.13578244862493838,-0.5202425095355696,2
2.171579468558166,0.6730162268323566,0
1.565123165354918,-1.4769755112484528,2
0.8324031360427062,1.2484686471859943,0
2.6235274573910954,-1.6506339247287132,2
-0.12783404214678412,0.2603420090130169,1
1.6830123878661343,-0.24645807863277838,2
-1.0665560204747728,1.6588232154330294,1
2.4277436280191402,0.9762685731925131,0
0.9250319226261113,-0.7725402520476705,2
1.0878833523578626,-0.027407491344732547,0
1.555857432626907,0.85540273732916,0
0.21568127139888582,1.476686039295454,0
-1.3814875745266433,0.373906846498611,0
-1.36992880719044,0.3783989924588998,0
-1.2603830521741473,-0.09065058098252426,0
1.6738296137455064,-1.2786324409447947,2
-0.21871264624793232,0.49917454357862806,0
0.16199266984346944,0.5450589178565667,0
-1.029207705450086,-0.0008076617767481269,0
-1.0676700726036568,-0.5405020128037208,2
-1.8495686603522972,-0.8103517419793993,2
-0.7288407866194287,-1.4640895093836042,2
-0.4197435016715078,-1.3760904883009917,2
0.29659733599772975,1.7076336104689758,0
-1.1444742481320198,-1.0382481625305087,2
-0.2508337347219359,-1.2442953288878027,2
-1.1848822662325948,-1.8030071485651464,2
1.010888619753015,-0.2885035340561615,2
-1.712145747608756,0.21500418241867836,1
0.34059747764954007,0.8091780567031194,0
0.9061849642050005,-0.49350949058521104,2
-1.4420982779630718,-1.0265218344660325,2
0.2561769413522665,-0.9236050361080372,2
-0.6445337270531696,-1.2184810873348315,2
3.003777802528279,-1.2099846316796574,2
-1.5808034859975084,-1.0804275859894983,2
0.39160407649616924,-0.8981922414837399,2
-0.12870401299321732,1.6580271307994663,0
0.47014436610048393,-0.5404848769902173,2
-0.33998533469971676,1.2869527966887409,0
0.4739938757016177,0.7615800619711645,0
-0.06180701287689034,0.5193251516739191,0
0.2778217707726515,-1.3188361784621443,2
0.3983282959488966,0.11261240315390036,2
0.1611597850083984,0.2586064189349798,2
0.1596996352352773,-1.791811476681335,2
-0.7958440503143516,1.9278929461306102,0
-0.40261272919665814,0.6836541647190676,0
-0.6457177925442185,-1.6274924845555327,2
0.7358512461327078,-0.27971211624191666,2
-0.9883427556958333,0.812051669119449,0
-2.1766289535782137,-1.6799902883983495,1
0.2909133109755254,0.9531829223363959,0
1.44028559915767,-0.6461461218953684,2
-0.7963735489421455,0.4007870245822702,1
-0.08521694921081521,-0.2661097611261628,2
-0.7297832194469895,0.31316340636348616,0
-1.1097979461234107,-1.0247717246496424,2
-2.9535795708816344,1.1335090782631365,1
-0.0019191687963900394,0.16126744115382985,0
0.021783589352321154,0.8213706083505852,0
-0.5315271351478115,-0.6791799152536754,2
1.0848481308522626,0.018500292163782777,2
0.5469561856412786,-0.9875213150248328,2
1.3132888386263513,-1.5544330047004304,2
-1.0237364126814108,1.1651231102437754,0
-0.610534314200219,1.7002355659109134,0
-0.27906096566161076,-0.8730370976200905,2
0.30002936353662163,-0.5203220489993318,2
1.0035702515309666,-0.857698151186825,2
-1.3550949177307121,1.5556692325312607,0
-2.40910718485082,1.7206383329054702,1
1.0639130665656846,-1.6105207804780317,2
-0.1729305871578787,1.3547733098235775,0
0.09115399396179238,-0.16543865187664544,2
-1.1550501168193523,-0.28130088787820207,2
-0.39785703958763474,0.4149426823126934,0
2.4872808040245595,-1.6831699585778028,2
-0.24681500188322053,-0.4710781164928652,2
-0.8934160230377678,0.4264932908434587,0
-1.017075964021206,-1.4740367159792322,2
0.19601006222268508,-1.0626686867706576,2
-1.8032931251861755,1.7463091782214415,0
-0.38892785135800073,0.588531516972206,0
-0.33094928997899464,2.0337152990297387,0
-0.6455967259700431,1.5173865221975797,0
0.5914074498403774,-0.8263458059716036,2
0.19010241022558216,-0.9220649549706018,2
-1.489463067784289,-0.8143021424225204,2
0.15804608261165096,-0.6027207574219656,2
-0.9028451697430796,-1.1176394063563455,1
0.3841399495061247,0.27721694589283535,2
-0.7704990530273632,0.28540184153559717,2
0.46758249862099616,0.5471407445111697,0
1.5314414323995178,1.0705087816346477,0
-0.1682786336778249,-0.9991012792646965,2
0.0638451600765226,0.3970388751258535,0
-0.040328514649751304,0.5140629651449126,0
0.986205995443326,-0.3479154471170737,2
0.185069243386323,1.5330383263785103,1
-1.083776490540777,-0.8872653096970795,2
1.1286117564033897,0.32744142073929833,0
-1.6447455046028576,0.6364211275534128,0
1.0573424046062574,-0.46416949656741496,2
2.1560244622209237,-0.9189527180603326,2
-1.708271057375839,-0.13732215040180246,0
2.7306659654807395,1.8780741598894832,0
2.0240172179009916,0.07095917776578346,2
0.6368664175508747,0.5789067377915416,0
2.5058457766295796,-1.3150369440100682,2
-0.49539200708051556,1.6380046201561924,0
2.6845786156033826,0.5583670351737661,0
0.6864265668837051,-1.5656919973819439,2
-0.3490049466151534,1.910017038796255,0
-1.2501498346155457,-0.14814136686128862,2
-1.432593052205044,1.8971810881754754,0
0.39095088946678175,-1.2952844365336325,2
-0.3441637447867958,1.546072353203081,0
0.3244280413307612,-0.2566116235409023,2
-0.7034310284723679,-1.04376654396355,2
-0.6995203016906626,0.6389434581556507,0
-0.5640912058473004,1.1072215164126251,0
-1.8112575442987828,0.2173143041248314,1
-1.0809596237853636,0.4907026414661199,0
-0.3510085303288359,1.4938824023507613,0
-0.31537139264901864,-1.602179887530768,2
-0.9193408197536962,-1.4623762763690449,2
2.1998443934861536,0.47205334725322823,0
0.6124991714527861,1.543820750128197,0
1.7923325552080693,-0.2633184957742439,2
-1.1762123397134294,-1.8290343863846852,1
2.4096425940952035,-0.9847021498204293,2
-0.20012692228364964,-1.2907397150555042,2
0.3867181343650588,-1.6753645531246606,2
0.20581588552259336,2.1256400448901176,0
-0.14767350392865616,0.27985067399160757,1
0.07279099933248795,1.0395320312021508,0
0.028220411037627183,-0.9227347979397869,2
-1.306266129729444,1.9394714545138603,0
1.190239989041285,-1.568230414139647,2
-1.221652575640689,-1.4359651461244798,2
-2.18650821864784,0.8684563804506316,1
1.5573228125271281,1.5649711497003695,0
-0.27645978192673537,2.060696074643956,0
-0.803900865859121,-0.11571627589159462,2
2.3228952037706794,0.9287160203251218,0
-1.0980924493873017,-0.7348677187183348,2
-0.37621712163371807,0.7211314135388134,0
-0.11223774103310426,2.2071760362372337,0
-0.4976110948807237,-0.7350469170724593,2
1.4741443436431052,-0.19692765960661712,2
-0.8611853865712744,0.1062577486412125,2
1.3655658263169013,-1.0224933878149631,2
-0.054618636522033345,-0.9636303351653756,2
1.5277343256323568,2.0431973504595335,0
-2.2628689886333357,0.034997372448775925,1
0.03664118093832005,-1.3036915619918252,2
0.6491157743020585,-0.7086518729833595,2
0.392119115065037,0.5703543603087093,0
1.8744329035190077,-0.5242819504117474,2
-0.024876094875556254,-1.4617976540500464,2
-1.3814875745266433,0.373906846498611,0
-0.6638564077877604,1.6133618661006128,0
-1.238448259278356,-0.743967888195335,2
1.465845848605183,0.8408352873212257,0
1.367711227964021,0.380472982181776,2
0.2801760225614152,1.398679279233576,0
2.043714861749427,-0.9353812207640524,2
1.348814940987723,1.1774575676060615,0
-0.8957565745672091,-0.6778327082225728,2
2.5367781063671115,-0.18008101821583916,0
-1.7785689861110625,-1.641971294061436,1
-0.2787236100296964,-1.4534724598187911,2
-2.2652516357937924,0.4203117757163262,1
1.6574018469072433,0.26804572634444634,0
1.0628583559568023,-0.6635375392741387,2
-0.6472762282366196,-1.03555229261169,2
-1.2455491627144193,1.0866196590898363,0
-0.5396769400863685,1.0868601552778627,0
-0.2652371664872543,-1.4395297983549353,2
2.050252216870692,1.7225172298688278,0
-0.021143051030804324,-1.8280696159219956,2
-0.11908957288958455,1.184164439839403,0
0.13319776409374093,0.4239917508875864,0
0.21951075588929722,0.25997334819529133,2
-0.3779850868866378,-0.5922890608707527,2
2.7777205530481854,1.9031659829554306,0
-0.025987203626170647,-0.31983979311591765,2
0.5257690990081085,1.3813418932292583,0
1.172217565302264,-0.12492291638520087,0
0.21323659592431943,-0.4441763416332395,2
-0.19314206128658595,-1.5955057173163436,2
2.415360430993835,1.666073061587659,0
-1.19886872712728,1.2117406482886008,0
-0.7034310284723679,-1.04376654396355,2
-0.01721393074435416,1.667332394278394,0
1.7207543095491082,-1.0691832236068366,2
0.1670515971127077,1.5746300867565646,0
-0.056874063648295836,-0.8945628125989687,2
-0.7999678971657413,1.9252897527185915,0
-0.6811622185278264,0.13539264865708112,2
-1.4576660018808267,-1.3332624124502082,1
-0.7263871434179965,-0.7412999181290009,2
0.018281889486888553,1.6879320713840522,0
0.3131794762483298,-0.4984152846106501,2
0.19584650286243604,1.6956972537255448,0
-0.08648767648712029,0.9027785022456839,0
-1.2831794561664565,-1.0921539140539744,2
1.9881598011683428,-1.4958137945486882,2
-3.069207710064975,-1.450104717699437,1
-0.45927765653480584,-1.4945265620054689,2
-1.3550949177307121,1.5556692325312607,0
-1.1505161664777575,-1.552219195574821,2
-0.08796119287267881,-1.4269686530674257,2
-0.33167624488235414,-1.8398778752134093,2
0.7622538308545641,1.3577838932777004,0
-1.309531647141078,0.26477603627306173,0
0.17289252755027895,-1.0716529786912352,2
-0.07402468984248703,-1.1063710367944604,2
-1.8636902852355375,1.8599321344072797,0
0.5836380320630294,-0.11504497706579613,2
-0.8528183687727335,1.9125554555539581,0
-2.4389422850310716,1.3432172094314299,1
1.9760447107657937,0.4463195810705807,0
-2.1877797570576827,0.11181292278405316,1
0.6195729833556967,0.9674171808903852,0
0.3397198525117163,-0.6183914394525626,2
1.54591176465838,0.25874046286551855,0
-0.07904315129041586,0.4027501306652276,0
1.4701010975445814,0.4066558173747911,2
0.46430442573046227,0.5186477876120016,0
-1.1687449871860562,1.5843658088166244,0
-1.6434581263002213,-0.06356281440164899,2
0.8950427676941538,-1.1300202573962048,2
0.7632917413715937,0.21362163853438987,2
-1.295207073650212,1.1976115220111714,0
-0.2707135496564101,1.608641425088774,0
1.223672084003172,1.5441785984883782,0
0.8850117567651647,-0.0241389455854368,2
1.4907630283160962,-0.7500147455919112,2
-1.903680675890923,-2.0096831394712877,1
0.9416099625437807,-0.35163755250864476,2
-0.0006717615557568518,-1.1468717850454466,1
0.42890526436592485,-1.2533150417535976,2
0.03240351437012882,-0.9823518050026265,2
1.3070117278943647,-1.1142975573160576,2
0.9629131618508081,1.2311420064615395,0
0.18428773552623307,1.6912051077652561,0
-1.6320214035588434,-0.7483971132889473,1
0.3898773881980966,2.252611341504805,0
0.5815281847707509,1.7221008628773773,0
0.25079098186891324,1.3279131105686448,0
-0.18813065093859702,0.6666098470555244,2
-2.1721826550894243,0.21414146534316056,1
-1.0385189078935038,1.7713376804896868,0
0.6144236324006558,0.7344990887574143,0
-1.0906146221379347,-0.2970874474652215,2
1.410510566592068,0.8397442751941578,0
-0.2765015714624792,-0.22470605980304276,0
-1.86649754727906,-0.019953140884646225,2
-1.1601306065813903,-1.0783565046147576,2
1.4701040483115906,-0.7376293198381126,2
-0.043606587540285215,0.4855700082457443,0
0.6823852814846407,-0.5192432567678585,2
2.487846339201141,1.8789722979102184,0
1.4720115100402444,-0.11048356382928404,0
-0.538410813627857,-1.5585702140137652,2
0.2776816953176278,-0.9618802253489854,2
0.03976038771402765,1.6826698848550459,0
-1.2219627778944608,-1.1986536310150204,2
0.1522335475457732,-1.0592675529374367,2
1.5550942201183766,1.9303444348424132,0
-1.8140323742997448,1.7489402714859448,0
-0.8033858272902533,1.3528303259008547,0
1.7622117660338545,-1.780228793515171,2
2.4036618064236546,1.1176144457088018,0
-0.7779489157650499,1.4300294442316674,0
-2.372758539558782,-2.0558884853075763,1
1.1308022044485342,-0.9035177488104482,2
0.38462412696557396,-1.2948461128031277,2
-1.0165082892111525,-0.9817113177425396,2
-0.39462238328541926,-0.9509715599349202,2
-0.2567629492118382,-0.871176044924305,2
-1.0153984224540888,0.6360368351973608,0
0.8918310977025202,1.9865957290172493,0
-2.324889345235171,-1.3222535494366103,1
-0.022931767642986003,-0.9834428171296943,2
2.9570719223364548,0.623439102871945,0
1.7207875424462464,0.49782253438109303,0
1.4632373395185074,-1.7875449068462959,2
-2.3703048963573496,-1.3330988940529735,1
2.3095506705893034,0.6245655359442301,0
-0.9374578725044387,1.5459625221236586,0
-0.020489052867879037,0.4945543001663219,0
1.0926629259173886,1.1444719260374343,0
-0.6712416765033528,2.0511700372062105,0
-0.27256211566219557,-0.31096571971421905,2
1.3140491003678725,-1.48508956500078,2
-0.3509501714876443,1.7417730462532026,0
-1.6996799891311258,0.574251628049636,1
-1.8380098930160942,-0.8058595960191105,2
-1.2397898110503633,0.2897024851541353,1
-0.5427360455424708,-0.3078229610021627,2
1.926547408423241,-1.0567693592913832,2
1.4555774103386252,-1.0079259378070289,2
1.181638908650664,-1.1343195292501607,2
0.688065603328972,-1.5514455189323597,2
0.2471622409032982,-1.00196066758075,2
0.47905280297085595,1.7911512308711621,0
2.1060162140998027,1.3618563259367198,0
0.8218253066559142,1.5625506582056243,0
-0.9779404743980227,0.12122921323440781,2
-1.0246696595610598,0.8433808132850481,0
0.17602779243982586,-0.4428413544977317,2
-1.0594840763252336,1.629725592150017,0
-1.831833962850963,1.2787516639047338,1
1.0134741425291087,0.5891749159455197,0
-1.0452482280256705,1.2045978256127445,1
0.2595405264621347,-0.9903452823956689,2
0.25571104197172334,0.22636740870449346,0
-0.7283181582074,1.662161428399574,0
-0.1451206331841092,1.5485753490155667,0
1.1543194799859535,1.5172257227266452,0
0.8197374652818077,1.6175561381886037,0
-0.22611751675686476,1.6123635304803452,0
0.4580480663577376,-1.1992640382054929,2
2.6720555613441,0.7042050536503435,0
-0.5291010713990358,0.3299128806255562,0
0.5435333440502983,-0.8585608682623428,2
0.7042124870874016,1.3340101143206844,0
-0.9998905946057112,0.05235199711774684,2
0.11812769218021438,1.7879783920894914,0
-1.2279580817443694,2.107000162223164,0
-1.1328846196863982,2.0068536439181925,0
0.5167477446142581,0.6606184486723684,0
-1.0684346088266212,0.7877298866222194,0
-0.10768517896571884,1.8480273135900767,0
-0.41044485470698994,-1.5020333692257966,2
2.3930673260105313,0.9627921353116466,0
0.21339588080312516,-1.804966943003851,2
2.1552691119458705,-1.68971603134021,2
0.3602755197046347,0.4782184739694022,0
-0.4014267030061499,1.5355308255724458,0
-1.2547151142634434,1.496235722694382,1
-0.14594015140674266,1.5414521097907745,0
0.0020266890227743565,1.8899312073552794,0
1.469397770826469,-1.3980142747517004,2
-1.3445821011299934,0.3513287645250124,0
-0.29768644702025365,-2.1892811035424726,1
-0.4835221398506201,1.0950744066297229,0
-1.1311442311290034,0.4692395195593361,2
0.313006491110202,-0.750814141869727,2
0.7920445514903063,1.824329207836952,0
1.447806031861818,-0.7394903725338982,2
0.6125055609063076,0.22313124912512067,0
-1.8672509248077536,0.5205509705280981,1
-1.7880013140052204,1.384529362309781,0
-1.81193836690026,1.3684218311644114,0
-0.7428037636088882,-0.8507516999129003,2
0.6269652983857291,1.5004306553302986,0
-0.7577399952482937,1.1109890636687596,0
-0.9537069195085336,-1.7131642293593703,2
0.3908720311923294,-0.5576834202626549,2
1.2189256804454083,1.950402366430904,0
0.4547077862190825,-0.021251657416898814,2
-1.7600040135060415,-1.2738382794937013,1
0.9341006073314799,-1.2852261357888954,2
1.4732122265576248,0.7674321548082024,0
1.557657077665414,-0.7444315875045544,2
1.8772401655625297,1.3556033248801782,0
-0.19641134538426605,0.6906106579944038,2
-0.6101676272983321,-0.9676931343445058,2
-0.32203184130922335,1.0369799386922396,0
1.260091725336185,-1.1242442252025153,2
-2.1374096942141096,-1.5237452490359136,1
-1.5288476289870554,0.4440310720468417,0
2.113803432469404,-0.36320663895805083,2
0.9446130267771408,1.9240379411205892,0
-0.4849985145755587,-1.3674271679387644,2
0.8471473176323208,-1.830642190555229,2
-0.44323813909122933,-0.14076047687584842,2
1.1534696796331907,-1.2011884116989802,2
0.946041570705698,1.5164551434487572,0
2.6745111652449913,1.8698599085376233,0
0.7683022251602063,-1.6845771400967884,2
1.7922049473577186,1.321555109746138,0
-3.0869146593255117,0.284712579684629,1
2.844614602397503,1.9087491410427873,0
-1.1996647614446883,-1.1967925783192348,2
-1.1063751045324302,-1.1537321714121325,2
-0.40021343100986984,0.767244082868302,0
1.0041406981740166,2.003024231720969,0
1.0882637395190717,-1.0821467329704633,2
-0.08581373809847065,-0.8581765759062907,2
1.7828207881738667,1.5427311938577428,0
0.6880393475907498,-1.518432516220418,2
-1.1332800280642321,-1.4356441745661295,2
-0.3879946044783514,0.9102738139309333,0
0.11845463196670013,-0.21607136701890753,2
0.1563172594656064,0.8758413064408409,0
-0.46787709488659884,0.021679196181572824,2
0.26208655404882886,-0.6213435042754158,2
-0.20291151909811547,0.38182948200121886,0
0.27355784846623815,-0.9644834187610039,2
-0.230370292415907,0.3105863411083445,2
0.4147265226350439,-1.5906278231433892,2
-0.14181006937445026,0.5893452277098796,2
-2.447587526745156,0.9653298623743995,1
2.0489430709789196,-1.4400641449020588,2
-0.23191045002940244,0.48043591916875517,0
0.2805689652015242,-1.3022624237337852,2
0.9302404435558814,1.6338002050261664,0
0.4114463101110384,1.4506960782087717,0
-0.46511858697237707,1.1517565034423307,0
0.8572610592725072,-0.2801611852522843,2
-0.9626719681882808,-1.3518227371782148,2
-1.067671324876167,-1.5508332046332263,1
0.6731244602230981,1.1117151182295273,0
-0.6223177715708593,1.837821731873284,0
0.5899131820955568,-0.998045688082846,2
-0.5008891677712576,-0.7635398739716275,2
-0.3657040531069983,-1.6557646674958835,2
1.5099888712499696,1.682187575116591,0
-0.31944567879097285,-0.5265239491537661,2
-1.138595802640148,-0.0015537544057188115,2
-0.06246592250628393,-1.1018788908341715,2
-0.09679155643981188,1.1860254925351885,0
-0.5134476637166743,1.514306359922709,0
0.5436497173790511,2.086815589039269,0
1.8381156043656721,-0.9948701303748748,2
0.9090681337559658,1.7930599056486412,0
-0.6806346244800587,-0.04226321089209983,0
-0.5893160603623584,-1.4030605186353462,2
-0.14764590941154127,-0.9784737023065533,2
-0.8547013863971032,0.5378061253231438,0
0.3123129509282122,1.6855217520783665,0
-0.44118153407733746,1.1678640345877005,0
2.8974962412091863,1.187050561915252,0
0.23962301753934784,1.6922961198923239,0
0.971248201311121,1.8463408686280285,0
0.16534288834090005,0.19898941187214017,2
-2.011895636016261,-0.8462103088381435,1
-1.8705921876252185,-1.1998544742215103,2
-1.8209342766894259,-1.3108463371428454,2
-0.6846864122309346,1.8162136982280113,0
0.4602972583030976,-0.3136214852789857,0
-0.4597306667895646,-0.6568963796016744,2
-0.13712857849941215,1.529370501022704,0
0.3379745524878531,1.6206425584865205,0
0.6261449690295581,-0.43222430493291863,2
-1.1425290232595287,-0.8700041699874562,2
-0.08388435311877339,0.7666948162584017,0
-1.1216874488516015,0.46517249466966776,0
-1.5431622641191458,0.3431384611128994,2
0.5246297738198126,2.113447493242652,0
1.4147687662984756,-0.7387203319651804,2
-1.1472410443542325,-0.37944110146274895,2
2.1552454098195994,1.612616379074561,0
0.23633829070393192,1.0214353499089783,0
1.980978471127926,0.9579633378361178,0
0.771414777991032,0.6594164936659053,0
-1.7050364010736236,-1.5032363926494163,2
0.5130275898952906,0.7145481481355812,2
-1.9304800317057187,-0.8417967637014209,2
2.170025944332233,0.5635365451959725,0
1.1278591115629413,-0.5830655961081675,2
0.22982571333383597,-1.0502064760129943,2
1.110197208700429,-1.4821738382705874,2
-0.7040891269682238,-0.7394388654332154,2
0.7218319634291451,-0.7484392435092585,2
0.04573648214015432,-0.6191492601256855,2
-1.4334530362489872,-0.6486344874090023,2
1.5254412910241648,-0.29367304407836786,2
-0.9847418536307035,-2.306590744174664,1
-0.8124783959461243,0.4249253098535387,0
1.0621677665418217,0.6285132174610512,0
0.8533917883796609,-1.0113292518573795,2
0.11829125154046335,-0.9703875484067107,2
-1.5121768542048395,-2.028650058932711,1
-1.445806637002743,-1.0641644574706521,1
1.421232074508409,-0.28114823688351903,2
0.7012301002722803,2.2715428400210107,0
